timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T10:25:13,EURUSD,train,1,RSI Mean Reversion,-5.49,https://www.quantconnect.com/project/28930245/c7e042c9e93647ab6df24565f2b060da,-3.6,5.5,381.0,-0.63,49.0,10000.0,9640.01,125.0,62.0,57.0,,6.0,20,2.0,1.0,30,12,0.5,5,25,75,200,30,60,20,1,0,,
2026-03-18T10:40:37,EURUSD,train,1,RSI Mean Reversion,-67.292,https://www.quantconnect.com/project/28930245/bd909094a6547c532c4084607033abc7,-27.936,30.0,1547.0,-1.302,48.0,10000.0,7206.4,509.0,259.0,230.0,,20.0,10,2.0,1.0,30,12,0.5,5,25,75,200,5,60,50,1,0,,
2026-03-18T10:41:18,EURUSD,train,1,RSI Mean Reversion,-13.738999999999999,https://www.quantconnect.com/project/28930245/ec98a708b3d14cd51e8c070620754daf,-1.943,3.2,158.0,-1.532,44.0,10000.0,9805.71,52.0,29.0,21.0,,2.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,1,0,,
2026-03-18T10:41:50,EURUSD,train,1,RSI Mean Reversion,-22.898,https://www.quantconnect.com/project/28930245/ac4c6c9dacb18088924a849ca215acc0,-0.326,1.1,38.0,-3.124,33.0,10000.0,9967.41,12.0,8.0,2.0,,2.0,10,2.0,2.0,30,3,0.15,10,25,75,200,30,60,20,0,0,,
2026-03-18T10:42:14,EURUSD,train,1,RSI Mean Reversion,-9.118,https://www.quantconnect.com/project/28930245/129668da5fbffee2bcd814bb0c6570b5,-3.102,4.0,901.0,-1.372,49.0,10000.0,9689.85,288.0,132.0,119.0,37.0,,10,2.0,1.0,20,12,0.15,7,30,70,200,30,60,50,0,1,,
2026-03-18T10:42:45,EURUSD,train,1,RSI Mean Reversion,-40.673,https://www.quantconnect.com/project/28930245/fc4575f888e467020d96d845b37ac6cf,-14.05,14.6,1983.0,-2.091,45.0,10000.0,8595.04,657.0,352.0,293.0,,12.0,20,2.0,1.0,30,12,0.15,7,30,70,200,5,60,20,0,0,,
2026-03-18T10:44:12,EURUSD,train,1,RSI Mean Reversion,-19.137,https://www.quantconnect.com/project/28930245/18792d936f750432c4cf8a204c6bc2ad,-0.942,1.9,61.0,-1.965,39.0,10000.0,9905.8,18.0,10.0,1.0,7.0,,10,2.5,2.0,30,3,0.25,10,25,75,100,30,60,50,0,1,,
2026-03-18T10:44:41,EURUSD,train,1,RSI Mean Reversion,-11.084,https://www.quantconnect.com/project/28930245/e54ef12937fc96a22df8173b33df1c34,-0.485,2.4,127.0,-0.633,50.0,10000.0,9951.46,42.0,20.0,21.0,,1.0,20,2.0,1.0,20,12,0.5,10,25,75,200,5,60,20,1,0,,
2026-03-18T10:46:19,EURUSD,train,1,RSI Mean Reversion,-4.848,https://www.quantconnect.com/project/28930245/94d7328314e910f1d536aa4cf225bd5d,-1.812,3.2,359.0,-1.012,50.0,10000.0,9818.85,117.0,58.0,51.0,,8.0,20,2.0,1.0,20,12,0.25,7,25,70,100,30,60,20,0,0,,
2026-03-18T10:46:39,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/39efa5ba5b64824f737715f95dee117f,-0.25,0.2,3.0,-8.099,0.0,10000.0,9975.02,1.0,1.0,,,,20,3.0,1.5,48,5,0.25,14,30,80,100,30,240,20,0,0,,
2026-03-18T10:47:13,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/6e1dd91ccdb5991d3893132f939538a0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,2.5,1.25,20,8,0.15,14,25,75,50,5,240,30,0,0,,
2026-03-18T10:37:47,EURUSD,train,1,RSI Mean Reversion,0.8820000000000001,https://www.quantconnect.com/project/28930245/9591d75bace09a3ac8bbfb2d66b58fd6,1.971,3.0,318.0,-0.363,55.0,10000.0,10197.1,105.0,47.0,55.0,,3.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:38:49,EURUSD,train,1,RSI Mean Reversion,-4.707000000000001,https://www.quantconnect.com/project/28930245/cd8fde033edce5647d37fa7c5c293f4e,-1.35,3.6,674.0,-1.119,50.0,10000.0,9864.95,220.0,103.0,103.0,,14.0,10,2.0,1.0,20,12,0.15,10,30,70,200,5,60,50,0,0,,
2026-03-18T10:32:31,EURUSD,train,1,RSI Mean Reversion,-4.773,https://www.quantconnect.com/project/28930245/a4c28504e60392232bcdf6b30529c30d,-1.794,2.7,466.0,-0.993,49.0,10000.0,9820.61,145.0,58.0,56.0,31.0,,10,2.5,1.0,20,12,0.25,7,25,70,100,30,60,30,0,1,,
2026-03-18T10:46:19,EURUSD,train,1,RSI Mean Reversion,-4.848,https://www.quantconnect.com/project/28930245/94d7328314e910f1d536aa4cf225bd5d,-1.812,3.2,359.0,-1.012,50.0,10000.0,9818.85,117.0,58.0,51.0,,8.0,20,2.0,1.0,20,12,0.25,7,25,70,100,30,60,20,0,0,,
2026-03-18T10:27:55,EURUSD,train,1,RSI Mean Reversion,-5.303,https://www.quantconnect.com/project/28930245/6fddcb93ad302602e9d24a4deb26bdca,-1.757,2.9,426.0,-1.182,36.0,10000.0,9824.31,134.0,79.0,31.0,,24.0,10,2.0,2.0,30,3,0.15,10,30,75,200,5,240,50,0,0,,
2026-03-18T10:47:43,EURUSD,train,1,RSI Mean Reversion,-11.099,https://www.quantconnect.com/project/28930245/d98e0f336238af0ed99eec1200dda36d,-6.908,8.3,385.0,-1.397,32.0,10000.0,9309.15,123.0,81.0,26.0,,16.0,10,2.0,2.0,30,3,0.25,10,25,70,200,5,240,50,0,0,,
2026-03-18T10:48:09,EURUSD,train,1,RSI Mean Reversion,-4.334,https://www.quantconnect.com/project/28930245/68015e8dafccc956c6804d146db84f03,-2.024,5.5,494.0,-0.77,42.0,10000.0,9797.57,151.0,82.0,28.0,,41.0,10,2.5,2.0,20,3,0.25,7,30,75,100,30,240,50,0,0,,
2026-03-18T10:48:41,EURUSD,train,1,RSI Mean Reversion,-2.747,https://www.quantconnect.com/project/28930245/0d1d501e6fef5711dd4cf8c8212989fc,-0.236,2.9,332.0,-0.837,53.0,10000.0,9976.45,104.0,43.0,41.0,,20.0,20,3.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:49:05,EURUSD,train,1,RSI Mean Reversion,-0.025999999999999912,https://www.quantconnect.com/project/28930245/542e07fe4a6dc11c729cebfd3fb94021,0.826,6.9,324.0,-0.284,51.0,10000.0,10082.65,105.0,46.0,50.0,9.0,,20,2.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,1,,
2026-03-18T10:49:31,EURUSD,train,1,RSI Mean Reversion,-7.093,https://www.quantconnect.com/project/28930245/7376bafb8cc8831312dceb1f465364d8,-2.728,3.9,459.0,-1.455,37.0,10000.0,9727.24,141.0,79.0,26.0,,36.0,10,2.0,2.0,20,12,0.15,10,30,75,200,5,60,50,0,0,,
2026-03-18T10:50:06,EURUSD,train,1,RSI Mean Reversion,-7.033,https://www.quantconnect.com/project/28930245/10c89544c1d1f6b138724f20bcca3f96,-2.542,4.0,504.0,-1.497,40.0,10000.0,9745.76,150.0,77.0,19.0,54.0,,10,2.5,2.0,20,12,0.15,7,30,75,100,30,240,50,0,1,,
2026-03-18T10:50:31,EURUSD,train,1,RSI Mean Reversion,-6.734,https://www.quantconnect.com/project/28930245/a3ec59f8211ad5de2b1e1e9ce2849f24,-0.455,3.0,234.0,-0.943,51.0,10000.0,9954.53,77.0,38.0,36.0,,3.0,20,2.0,1.0,20,12,0.25,7,25,75,100,30,60,20,0,0,,
2026-03-18T10:50:55,EURUSD,train,1,RSI Mean Reversion,-3.343,https://www.quantconnect.com/project/28930245/b60d524c85af5db9be131a28654de35c,0.164,2.4,320.0,-1.169,52.0,10000.0,10016.4,106.0,51.0,53.0,,2.0,10,2.0,1.0,30,3,0.15,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:51:20,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/0b37589cba327c49b943bf4982404cad,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.5,1.0,96,8,0.15,5,20,75,20,5,240,50,0,0,,
2026-03-18T10:51:45,EURUSD,train,1,RSI Mean Reversion,-51.784,https://www.quantconnect.com/project/28930245/728618024a0fc15ab6886ebf26739c4a,-13.748,15.6,2691.0,-1.962,46.0,10000.0,8625.2,875.0,441.0,368.0,,66.0,14,3.0,1.0,48,5,0.15,5,35,65,200,15,240,20,0,0,,
2026-03-18T10:37:47,EURUSD,train,1,RSI Mean Reversion,0.8820000000000001,https://www.quantconnect.com/project/28930245/9591d75bace09a3ac8bbfb2d66b58fd6,1.971,3.0,318.0,-0.363,55.0,10000.0,10197.1,105.0,47.0,55.0,,3.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:49:05,EURUSD,train,1,RSI Mean Reversion,-0.025999999999999912,https://www.quantconnect.com/project/28930245/542e07fe4a6dc11c729cebfd3fb94021,0.826,6.9,324.0,-0.284,51.0,10000.0,10082.65,105.0,46.0,50.0,9.0,,20,2.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,1,,
2026-03-18T10:48:41,EURUSD,train,1,RSI Mean Reversion,-2.747,https://www.quantconnect.com/project/28930245/0d1d501e6fef5711dd4cf8c8212989fc,-0.236,2.9,332.0,-0.837,53.0,10000.0,9976.45,104.0,43.0,41.0,,20.0,20,3.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:50:55,EURUSD,train,1,RSI Mean Reversion,-3.343,https://www.quantconnect.com/project/28930245/b60d524c85af5db9be131a28654de35c,0.164,2.4,320.0,-1.169,52.0,10000.0,10016.4,106.0,51.0,53.0,,2.0,10,2.0,1.0,30,3,0.15,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:48:09,EURUSD,train,1,RSI Mean Reversion,-4.334,https://www.quantconnect.com/project/28930245/68015e8dafccc956c6804d146db84f03,-2.024,5.5,494.0,-0.77,42.0,10000.0,9797.57,151.0,82.0,28.0,,41.0,10,2.5,2.0,20,3,0.25,7,30,75,100,30,240,50,0,0,,
2026-03-18T10:52:08,EURUSD,train,1,RSI Mean Reversion,-1.3609999999999998,https://www.quantconnect.com/project/28930245/a5f7f05e70903ee4811418b7bf5a272c,1.186,1.8,318.0,-0.849,55.0,10000.0,10118.64,105.0,47.0,55.0,,3.0,20,2.0,1.0,30,12,0.15,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:53:58,EURUSD,train,1,RSI Mean Reversion,-3.0229999999999997,https://www.quantconnect.com/project/28930245/bfe75b276e433be4aa944847869d9556,0.487,1.3,336.0,-1.17,53.0,10000.0,10048.72,105.0,40.0,44.0,,21.0,10,3.0,1.0,30,3,0.15,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:54:25,EURUSD,train,1,RSI Mean Reversion,-3.9330000000000003,https://www.quantconnect.com/project/28930245/8b97aedd6b33a2ab5bf2c58a7dec5a8c,0.015,1.6,335.0,-1.316,53.0,10000.0,10001.51,105.0,43.0,42.0,,20.0,20,3.0,1.0,30,3,0.15,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:54:55,EURUSD,train,1,RSI Mean Reversion,-6.569000000000001,https://www.quantconnect.com/project/28930245/251546b87276bc969d4344b1ae6d84f1,-2.834,3.9,329.0,-1.245,45.0,10000.0,9716.6,108.0,56.0,47.0,,5.0,10,2.0,1.0,30,3,0.25,7,25,75,100,30,240,20,0,0,,
2026-03-18T10:55:23,EURUSD,train,1,RSI Mean Reversion,-0.09800000000000009,https://www.quantconnect.com/project/28930245/d42cb56489a0f18040c5dd7242a8f5d2,1.069,5.3,514.0,-0.389,44.0,10000.0,10106.87,151.0,67.0,23.0,,61.0,10,3.0,2.0,30,3,0.25,7,30,75,100,30,240,50,0,0,,
2026-03-18T10:55:46,EURUSD,train,1,RSI Mean Reversion,-1.532,https://www.quantconnect.com/project/28930245/ff3cd5158105e2756c8cb615331a1377,0.445,3.5,324.0,-0.659,51.0,10000.0,10044.48,105.0,46.0,50.0,9.0,,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,1,,
2026-03-18T10:56:10,EURUSD,train,1,RSI Mean Reversion,-4.368,https://www.quantconnect.com/project/28930245/7ca3b68ec84427c26ac43fe069a427ab,1.962,1.7,204.0,-0.46,58.0,10000.0,10196.16,67.0,28.0,36.0,,3.0,20,2.0,1.0,30,12,0.25,7,20,75,200,30,60,20,0,0,,
2026-03-18T10:56:37,EURUSD,train,1,RSI Mean Reversion,-1.8439999999999999,https://www.quantconnect.com/project/28930245/a340cdca48eac679aa25b00b7c333c0d,-0.527,5.8,332.0,-0.439,53.0,10000.0,9947.34,104.0,43.0,41.0,,20.0,20,3.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:57:15,EURUSD,train,1,RSI Mean Reversion,-12.613,https://www.quantconnect.com/project/28930245/38580d89e40d54eae5ba1ea4ef4df3bd,-4.159,9.4,169.0,-0.568,36.0,10000.0,9584.05,55.0,34.0,17.0,3.0,1.0,10,2.0,2.0,60,12,0.5,7,20,70,50,5,60,50,0,1,,
2026-03-18T10:57:43,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/acaa569d49e0185e89a0ca33f5f6203c,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,3.0,1.0,48,12,0.35,14,20,70,20,15,240,30,1,0,,
2026-03-18T10:58:00,EURUSD,validation,1,RSI Mean Reversion,-25.927,https://www.quantconnect.com/project/28930245/ac556db65a001ce59e9013d5e8469631,-1.45,1.5,105.0,-4.909,43.0,10000.0,9854.96,35.0,20.0,15.0,,,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,0.8820000000000001,
2026-03-18T10:58:29,EURUSD,validation,1,RSI Mean Reversion,-21.196,https://www.quantconnect.com/project/28930245/fa6c46aa1ee31f251280834ae403edc0,-2.902,3.1,105.0,-2.848,43.0,10000.0,9709.79,35.0,20.0,15.0,,,20,2.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,1,-0.025999999999999912,
2026-03-18T10:58:52,EURUSD,validation,1,RSI Mean Reversion,-17.489,https://www.quantconnect.com/project/28930245/748a5a81c0fd03e77679c9401c552c33,-1.73,2.9,198.0,-3.253,38.0,10000.0,9826.99,60.0,33.0,9.0,,18.0,10,3.0,2.0,30,3,0.25,7,30,75,100,30,240,50,0,0,-0.09800000000000009,
2026-03-18T11:00:16,EURUSD,validation,1,RSI Mean Reversion,-1000000000,,,,,,,,,,,,,,20,2.0,1.0,30,12,0.15,7,25,75,200,30,60,20,0,0,-1.3609999999999998,
2026-03-18T11:00:43,EURUSD,validation,1,RSI Mean Reversion,-25.927,https://www.quantconnect.com/project/28930245/9848f1c71f8c98ab20ed1eb5f36d3b96,-1.45,1.5,105.0,-4.909,43.0,10000.0,9854.96,35.0,20.0,15.0,,,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,1,-1.532,
2026-03-18T11:01:00,EURUSD,validation,1,RSI Mean Reversion,-24.022,https://www.quantconnect.com/project/28930245/c08d13815a8424d537bc88405f47649c,-3.994,5.3,110.0,-3.426,40.0,10000.0,9600.57,35.0,19.0,11.0,,5.0,20,3.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,0,-1.8439999999999999,
2026-03-18T11:04:04,EURUSD,test,1,RSI Mean Reversion,-15.446,https://www.quantconnect.com/project/28930245/e2ca5e63eefbc013227d682a5c33a44d,-3.53,5.3,333.0,-3.972,35.0,10000.0,9646.96,100.0,53.0,14.0,,33.0,10,3.0,2.0,30,3,0.25,7,30,75,100,30,240,50,0,0,-0.09800000000000009,-17.489
2026-03-18T11:04:32,EURUSD,test,1,RSI Mean Reversion,-23.557000000000002,https://www.quantconnect.com/project/28930245/02cfa4bf0b6f65189103c26ae86b0127,-9.052,10.0,225.0,-3.385,39.0,10000.0,9094.82,71.0,38.0,22.0,12.0,,20,2.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,1,-0.025999999999999912,-21.196
2026-03-18T11:04:56,EURUSD,test,1,RSI Mean Reversion,-18.427,https://www.quantconnect.com/project/28930245/970764e52638604ce522e58990419703,-4.867,6.9,230.0,-3.07,42.0,10000.0,9513.3,71.0,30.0,24.0,,17.0,20,3.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,0,-1.8439999999999999,-24.022
